node_id,parent_id,label,uri
n01028,n01060,NFsDuringBurstySignalingEvents,http://example.org/telecom#NFsDuringBurstySignalingEvents
n01029,n01266,NFsProtocolStackInitialization,http://example.org/telecom#NFsProtocolStackInitialization
n01030,n01358,NFsToMeetReliabilityRequirements,http://example.org/telecom#NFsToMeetReliabilityRequirements
n01031,n01266,NGAPOverSCTP,http://example.org/telecom#NGAPOverSCTP
n01032,n01266,NGAPSCTPPort38412,http://example.org/telecom#NGAPSCTPPort38412
n01033,n01266,NGAPSCTPToLoopbackByDefault,http://example.org/telecom#NGAPSCTPToLoopbackByDefault
n01034,n01589,NGRAN,http://example.org/telecom#NGRAN
n01035,n00228,NPHard,http://example.org/telecom#NPHard
n01036,n00365,NPNArchitectureTypes,http://example.org/telecom#NPNArchitectureTypes
n01037,n01358,NPlusMRedundancy,http://example.org/telecom#NPlusMRedundancy
n01038,n01060,NRF,http://example.org/telecom#NRF
n01039,n00228,NSA,http://example.org/telecom#NSA
n01040,n00228,NSSAAF,http://example.org/telecom#NSSAAF
n01041,n01506,NSSAISstSd,http://example.org/telecom#NSSAISstSd
n01042,n01060,NSSF,http://example.org/telecom#NSSF
n01043,n01060,NWDAF,http://example.org/telecom#NWDAF
n01044,n01060,NWDAFIntegration,http://example.org/telecom#NWDAFIntegration
n01045,n00228,NWu,http://example.org/telecom#NWu
n01046,n00273,Namf,http://example.org/telecom#Namf
n01047,n00161,NativeKubernetes,http://example.org/telecom#NativeKubernetes
n01048,n01313,NativeRAN,http://example.org/telecom#NativeRAN
n01049,n01179,NegligiblePacketLoss,http://example.org/telecom#NegligiblePacketLoss
n01050,n00073,NetIpv4IpForward,http://example.org/telecom#NetIpv4IpForward
n01051,n01056,NetworkAdaptationPolicies,http://example.org/telecom#NetworkAdaptationPolicies
n01052,n01056,NetworkAwareScheduling,http://example.org/telecom#NetworkAwareScheduling
n01053,n01056,NetworkAwareSchedulingAndTopologyBasedPlacement,http://example.org/telecom#NetworkAwareSchedulingAndTopologyBasedPlacement
n01054,n01056,NetworkChanges,http://example.org/telecom#NetworkChanges
n01055,n00228,NetworkConcept,http://example.org/telecom#NetworkConcept
n01056,n00366,NetworkDesign,http://example.org/telecom#NetworkDesign
n01057,n01056,NetworkEnforcement,http://example.org/telecom#NetworkEnforcement
n01058,n01055,NetworkEntity,http://example.org/telecom#NetworkEntity
n01059,n01056,NetworkFabricLayers,http://example.org/telecom#NetworkFabricLayers
n01060,n01055,NetworkFunction,http://example.org/telecom#NetworkFunction
n01061,n01056,NetworkFunctionNF,http://example.org/telecom#NetworkFunctionNF
n01062,n00699,NetworkFunctionsNFs,http://example.org/telecom#NetworkFunctionsNFs
n01063,n01056,NetworkIntents,http://example.org/telecom#NetworkIntents
n01064,n01056,NetworkIsolation,http://example.org/telecom#NetworkIsolation
n01065,n01056,NetworkLevel,http://example.org/telecom#NetworkLevel
n01066,n01056,NetworkManagers,http://example.org/telecom#NetworkManagers
n01067,n01056,NetworkPlane,http://example.org/telecom#NetworkPlane
n01068,n01056,NetworkReconfiguration,http://example.org/telecom#NetworkReconfiguration
n01069,n01060,NetworkRepositoryFunctionNRF,http://example.org/telecom#NetworkRepositoryFunctionNRF
n01070,n01056,NetworkSliceType,http://example.org/telecom#NetworkSliceType
n01071,n01056,NetworkSlices,http://example.org/telecom#NetworkSlices
n01072,n01056,NetworkSlicing,http://example.org/telecom#NetworkSlicing
n01073,n01056,NetworkSlicingInformation,http://example.org/telecom#NetworkSlicingInformation
n01074,n01056,NetworkTelemetry,http://example.org/telecom#NetworkTelemetry
n01075,n01056,NetworkTranslationBehaviorPerUECapability,http://example.org/telecom#NetworkTranslationBehaviorPerUECapability
n01076,n01056,NetworkUsage,http://example.org/telecom#NetworkUsage
n01077,n01056,NetworkWideDatastoreInteractions,http://example.org/telecom#NetworkWideDatastoreInteractions
n01078,n01056,NetworkingServices,http://example.org/telecom#NetworkingServices
n01079,n01594,NeutralHostFrameworks,http://example.org/telecom#NeutralHostFrameworks
n01080,n01594,Neutrality,http://example.org/telecom#Neutrality
n01081,n01205,NewIPChunkAllocations,http://example.org/telecom#NewIPChunkAllocations
n01082,n01205,NgapAddrBindingChange,http://example.org/telecom#NgapAddrBindingChange
n01083,n01060,NgapAddrInAmfYamlToLANIP,http://example.org/telecom#NgapAddrInAmfYamlToLANIP
n01084,n00049,NgapIp,http://example.org/telecom#NgapIp
n01085,n01058,NgapServerLogEntry,http://example.org/telecom#NgapServerLogEntry
n01086,n00752,NnrfInterface,http://example.org/telecom#NnrfInterface
n01087,n01266,NoChangesTo3GPPSignalingProtocolsNASNGAP,http://example.org/telecom#NoChangesTo3GPPSignalingProtocolsNASNGAP
n01088,n00273,NoPublicIPv4OnControlPlane,http://example.org/telecom#NoPublicIPv4OnControlPlane
n01089,n01594,Non3GPPAccess,http://example.org/telecom#Non3GPPAccess
n01090,n01708,NonBlockingStatelessStrategies,http://example.org/telecom#NonBlockingStatelessStrategies
n01091,n00228,NonGBRFlows,http://example.org/telecom#NonGBRFlows
n01092,n00161,NonStandaloneNSADeployment,http://example.org/telecom#NonStandaloneNSADeployment
n01093,n00273,Nsmf,http://example.org/telecom#Nsmf
n01094,n00228,NumberOfActiveFogNodes,http://example.org/telecom#NumberOfActiveFogNodes
n01095,n01485,OAuth,http://example.org/telecom#OAuth
n01096,n01485,OAuthAuthorization,http://example.org/telecom#OAuthAuthorization
n01097,n00228,OSLevel,http://example.org/telecom#OSLevel
n01098,n00910,ObservabilityFabric,http://example.org/telecom#ObservabilityFabric
n01099,n01058,ObservedLoadPatterns,http://example.org/telecom#ObservedLoadPatterns
n01100,n01060,OffloadingInternalMemoryToUDSF,http://example.org/telecom#OffloadingInternalMemoryToUDSF
n01101,n00752,OgstunTUNInterface,http://example.org/telecom#OgstunTUNInterface
n01102,n01060,OnDemandScalingOf5GCNFClusters,http://example.org/telecom#OnDemandScalingOf5GCNFClusters
n01103,n01060,OneUPFOrPathExperiencesAFailure,http://example.org/telecom#OneUPFOrPathExperiencesAFailure
n01104,n01060,OnlyNewUDSFEndpoints,http://example.org/telecom#OnlyNewUDSFEndpoints
n01105,n01060,OnlyUPFInstances,http://example.org/telecom#OnlyUPFInstances
n01106,n00228,Open5GS,http://example.org/telecom#Open5GS
n01107,n00228,Open5GSAMF,http://example.org/telecom#Open5GSAMF
n01108,n00228,Open5GSBuildProcess,http://example.org/telecom#Open5GSBuildProcess
n01109,n00297,Open5GSCoreConfiguration,http://example.org/telecom#Open5GSCoreConfiguration
n01110,n00910,Open5GSLogs,http://example.org/telecom#Open5GSLogs
n01111,n01594,Open5GSMetricsSystem,http://example.org/telecom#Open5GSMetricsSystem
n01112,n01060,Open5GSNF,http://example.org/telecom#Open5GSNF
n01113,n01060,Open5GSNFs,http://example.org/telecom#Open5GSNFs
n01114,n00161,Open5GSOperatingAsPrometheusEnabledMicroservices,http://example.org/telecom#Open5GSOperatingAsPrometheusEnabledMicroservices
n01115,n00228,Open5GSPCF,http://example.org/telecom#Open5GSPCF
n01116,n00297,Open5GScoreServices,http://example.org/telecom#Open5GScoreServices
n01117,n00228,Open5gsAmfd,http://example.org/telecom#Open5gsAmfd
n01118,n00161,Open5gsK8s,http://example.org/telecom#Open5gsK8s
n01119,n00228,OpenSourceToolchains,http://example.org/telecom#OpenSourceToolchains
n01120,n00210,OpenStack,http://example.org/telecom#OpenStack
n01121,n00228,OperationalBurdenOfStateSynchronization,http://example.org/telecom#OperationalBurdenOfStateSynchronization
n01122,n00228,OperationalBurdenOfStateSynchronizationAcrossInstances,http://example.org/telecom#OperationalBurdenOfStateSynchronizationAcrossInstances
n01123,n00161,OperatorPolicies,http://example.org/telecom#OperatorPolicies
n01124,n00161,OperatorPolicy,http://example.org/telecom#OperatorPolicy
n01125,n00161,Operators,http://example.org/telecom#Operators
n01126,n01506,OperatorsToCombineMultipleSliceTypesUnderAUnifiedSLA,http://example.org/telecom#OperatorsToCombineMultipleSliceTypesUnderAUnifiedSLA
n01127,n01838,OperatorsToDisableMetricsSupport,http://example.org/telecom#OperatorsToDisableMetricsSupport
n01128,n00228,OptimalChunkSize,http://example.org/telecom#OptimalChunkSize
n01129,n01205,OptimizationModels,http://example.org/telecom#OptimizationModels
n01130,n01708,OptimizedCachingStrategies,http://example.org/telecom#OptimizedCachingStrategies
n01131,n01058,OptimizedForUESpecificMetadata,http://example.org/telecom#OptimizedForUESpecificMetadata
n01132,n00228,OptionalNULLEncryption,http://example.org/telecom#OptionalNULLEncryption
n01133,n01135,Orchestration,http://example.org/telecom#Orchestration
n01134,n01133,OrchestrationAcrossDistributedSites,http://example.org/telecom#OrchestrationAcrossDistributedSites
n01135,n00228,OrchestrationConcept,http://example.org/telecom#OrchestrationConcept
n01136,n01133,OrchestrationLayer,http://example.org/telecom#OrchestrationLayer
n01137,n01133,OrchestrationLayerEnhancements,http://example.org/telecom#OrchestrationLayerEnhancements
n01138,n01133,OrchestrationPlatforms,http://example.org/telecom#OrchestrationPlatforms
n01139,n01133,OrchestrationToolchainAlignment,http://example.org/telecom#OrchestrationToolchainAlignment
n01140,n01133,Orchestrator,http://example.org/telecom#Orchestrator
n01141,n00228,OtherLocationIdentifiers,http://example.org/telecom#OtherLocationIdentifiers
n01142,n01060,OutOfOrderGTPPacketCountsGTPInDataPktOutOfOrderN3UPF,http://example.org/telecom#OutOfOrderGTPPacketCountsGTPInDataPktOutOfOrderN3UPF
n01143,n01594,OverlappingIntents,http://example.org/telecom#OverlappingIntents
n01144,n00340,OwnYAMLFileInEtcOpen5gs,http://example.org/telecom#OwnYAMLFileInEtcOpen5gs
n01145,n01060,PCF,http://example.org/telecom#PCF
n01146,n01060,PCFAndAF,http://example.org/telecom#PCFAndAF
n01147,n00273,PDCPRRCLayers,http://example.org/telecom#PDCPRRCLayers
n01148,n00228,PDR,http://example.org/telecom#PDR
n01149,n01485,PDUSessionAuthorization,http://example.org/telecom#PDUSessionAuthorization
n01150,n00228,PDUSessionEstablishment,http://example.org/telecom#PDUSessionEstablishment
n01151,n00855,PDUSessionLifecycle,http://example.org/telecom#PDUSessionLifecycle
n01152,n00228,PDUSessionModification,http://example.org/telecom#PDUSessionModification
n01153,n01594,PDUSessionRelease,http://example.org/telecom#PDUSessionRelease
n01154,n01838,PDUSessionSetup,http://example.org/telecom#PDUSessionSetup
n01155,n00228,PDUSessions,http://example.org/telecom#PDUSessions
n01156,n01266,PFCP,http://example.org/telecom#PFCP
n01157,n01266,PFCPMessageFAR,http://example.org/telecom#PFCPMessageFAR
n01158,n01266,PFCPN4Integration,http://example.org/telecom#PFCPN4Integration
n01159,n01266,PFCPOverN4,http://example.org/telecom#PFCPOverN4
n01160,n01266,PFCPProtocol,http://example.org/telecom#PFCPProtocol
n01161,n01266,PFCPRuleInstallation,http://example.org/telecom#PFCPRuleInstallation
n01162,n01266,PFCPSessionSetups,http://example.org/telecom#PFCPSessionSetups
n01163,n01266,PFCPSessionsMaintainStatefulAssociations,http://example.org/telecom#PFCPSessionsMaintainStatefulAssociations
n01164,n01266,PFCPToSetUpForwardingRules,http://example.org/telecom#PFCPToSetUpForwardingRules
n01165,n01208,PFDBasedApplicationDetection,http://example.org/telecom#PFDBasedApplicationDetection
n01166,n00693,PHYAndMACLayers,http://example.org/telecom#PHYAndMACLayers
n01167,n00693,PLMNID,http://example.org/telecom#PLMNID
n01168,n01060,PNFSToCNFs,http://example.org/telecom#PNFSToCNFs
n01169,n00228,PNINPN,http://example.org/telecom#PNINPN
n01170,n00228,PPS,http://example.org/telecom#PPS
n01171,n00228,PPSAnd10MHzSignals,http://example.org/telecom#PPSAnd10MHzSignals
n01172,n00228,PacketBuffering,http://example.org/telecom#PacketBuffering
n01173,n00082,PacketClassification,http://example.org/telecom#PacketClassification
n01174,n01224,PacketDetectionRulesPDRs,http://example.org/telecom#PacketDetectionRulesPDRs
n01175,n01838,PacketDuplicationAndElimination,http://example.org/telecom#PacketDuplicationAndElimination
n01176,n00228,PacketFilters,http://example.org/telecom#PacketFilters
n01177,n00228,PacketForwarding,http://example.org/telecom#PacketForwarding
n01178,n01060,PacketLevelPolicyEnforcementInUPF,http://example.org/telecom#PacketLevelPolicyEnforcementInUPF
n01179,n01291,PacketLoss,http://example.org/telecom#PacketLoss
n01180,n01179,PacketLossOnN3,http://example.org/telecom#PacketLossOnN3
n01181,n00794,PacketProcessingLatency,http://example.org/telecom#PacketProcessingLatency
n01182,n01133,PacketProcessingPipelines,http://example.org/telecom#PacketProcessingPipelines
n01183,n01217,PacketsToQoSFlowsAtTheNASLayer,http://example.org/telecom#PacketsToQoSFlowsAtTheNASLayer
n01184,n00228,Parallel,http://example.org/telecom#Parallel
n01185,n00910,ParallelMonitoring,http://example.org/telecom#ParallelMonitoring
n01186,n00228,PartOfCohesive5GCSuite,http://example.org/telecom#PartOfCohesive5GCSuite
n01187,n00297,PartOfCoreBackhaul,http://example.org/telecom#PartOfCoreBackhaul
n01188,n00446,PartialEdgeDeployment,http://example.org/telecom#PartialEdgeDeployment
n01189,n00228,Partitioning,http://example.org/telecom#Partitioning
n01190,n01205,PendingActive,http://example.org/telecom#PendingActive
n01191,n01060,PendingActiveAfterManualTimeoutConfigurations,http://example.org/telecom#PendingActiveAfterManualTimeoutConfigurations
n01192,n01205,PendingActiveAfterSRPElections,http://example.org/telecom#PendingActiveAfterSRPElections
n01193,n01594,PerQoSClassMeasurements,http://example.org/telecom#PerQoSClassMeasurements
n01194,n01217,PerSessionPolicy,http://example.org/telecom#PerSessionPolicy
n01195,n01506,PerSliceKPIs,http://example.org/telecom#PerSliceKPIs
n01196,n01506,PerSliceMeasurements,http://example.org/telecom#PerSliceMeasurements
n01197,n01506,PerSliceSLADrivenEnforcement,http://example.org/telecom#PerSliceSLADrivenEnforcement
n01198,n00855,PerformanceCounters,http://example.org/telecom#PerformanceCounters
n01199,n00855,PerformanceNeeds,http://example.org/telecom#PerformanceNeeds
n01200,n00855,PerformanceOptimization,http://example.org/telecom#PerformanceOptimization
n01201,n01266,PermittingSCTPProtocol132,http://example.org/telecom#PermittingSCTPProtocol132
n01202,n01594,PersistentCentralRepository,http://example.org/telecom#PersistentCentralRepository
n01203,n00228,Ping,http://example.org/telecom#Ping
n01204,n01205,Placement,http://example.org/telecom#Placement
n01205,n00366,PlacementModel,http://example.org/telecom#PlacementModel
n01206,n01205,PlacementModels,http://example.org/telecom#PlacementModels
n01207,n00161,PlacingContainerRegistriesOnEdgeNodes,http://example.org/telecom#PlacingContainerRegistriesOnEdgeNodes
n01208,n01209,Platform,http://example.org/telecom#Platform
n01209,n00228,PlatformConcept,http://example.org/telecom#PlatformConcept
n01210,n01060,PlugInFunctionManagers,http://example.org/telecom#PlugInFunctionManagers
n01211,n01060,PlugInServiceAndFunctionManagers,http://example.org/telecom#PlugInServiceAndFunctionManagers
n01212,n00228,PlugInServiceManagers,http://example.org/telecom#PlugInServiceManagers
n01213,n00161,PodIdentityAndOrderingGuarantees,http://example.org/telecom#PodIdentityAndOrderingGuarantees
n01214,n00161,PodIdentityGuarantees,http://example.org/telecom#PodIdentityGuarantees
n01215,n00161,PodOrderingGuarantees,http://example.org/telecom#PodOrderingGuarantees
n01216,n00228,Policies,http://example.org/telecom#Policies
n01217,n01220,Policy,http://example.org/telecom#Policy
n01218,n01217,PolicyAcrossPLMNBoundaries,http://example.org/telecom#PolicyAcrossPLMNBoundaries
n01219,n01217,PolicyComplexity,http://example.org/telecom#PolicyComplexity
n01220,n00228,PolicyConcept,http://example.org/telecom#PolicyConcept
n01221,n01217,PolicyConfigurations,http://example.org/telecom#PolicyConfigurations
n01222,n01217,PolicyData,http://example.org/telecom#PolicyData
n01223,n01217,PolicyDecisions,http://example.org/telecom#PolicyDecisions
n01224,n01220,PolicyRule,http://example.org/telecom#PolicyRule
n01225,n01217,PolicyRules,http://example.org/telecom#PolicyRules
n01226,n01217,PolicyStrategies,http://example.org/telecom#PolicyStrategies
n01227,n01208,PoolSizeDividedByChunkSize,http://example.org/telecom#PoolSizeDividedByChunkSize
n01228,n01058,PortAccessBetweenCorporateNetworksAndUESubnets,http://example.org/telecom#PortAccessBetweenCorporateNetworksAndUESubnets
n01229,n00228,PortBindings,http://example.org/telecom#PortBindings
n01230,n01594,PortListeningEvents,http://example.org/telecom#PortListeningEvents
n01231,n00228,PortMappings,http://example.org/telecom#PortMappings
n01232,n01594,Ports,http://example.org/telecom#Ports
n01233,n00228,PostCopyMigration,http://example.org/telecom#PostCopyMigration
n01234,n00228,Power,http://example.org/telecom#Power
n01235,n00228,PreCopyMigration,http://example.org/telecom#PreCopyMigration
n01236,n01404,PreciseFlowRouting,http://example.org/telecom#PreciseFlowRouting
n01237,n01060,PreciseQoSEnforcement,http://example.org/telecom#PreciseQoSEnforcement
n01238,n00340,PredictiveModeling,http://example.org/telecom#PredictiveModeling
n01239,n00228,Preemption,http://example.org/telecom#Preemption
n01240,n00228,PreemptionPuncturing,http://example.org/telecom#PreemptionPuncturing
n01241,n01485,PrimaryAuthenticationInIndustrial5G,http://example.org/telecom#PrimaryAuthenticationInIndustrial5G
n01242,n00119,PrimaryEnablerOfAchievingTelecomGradeAvailabilityTargets,http://example.org/telecom#PrimaryEnablerOfAchievingTelecomGradeAvailabilityTargets
n01243,n01060,PrimaryUserPlaneNFIn5GC,http://example.org/telecom#PrimaryUserPlaneNFIn5GC
n01244,n00228,PrioritizedAccess,http://example.org/telecom#PrioritizedAccess
n01245,n00228,PrioritizedServices,http://example.org/telecom#PrioritizedServices
n01246,n00119,PrioritizingAvailabilityAndDeterministicLatencyOverConfidentiality,http://example.org/telecom#PrioritizingAvailabilityAndDeterministicLatencyOverConfidentiality
n01247,n00228,Privacy,http://example.org/telecom#Privacy
n01248,n01594,Private5GDeployments,http://example.org/telecom#Private5GDeployments
n01249,n01594,PrivateDeployments,http://example.org/telecom#PrivateDeployments
n01250,n01594,PrivateSNPNEnvironments,http://example.org/telecom#PrivateSNPNEnvironments
n01251,n00228,ProactiveMigration,http://example.org/telecom#ProactiveMigration
n01252,n00228,ProactiveMigrations,http://example.org/telecom#ProactiveMigrations
n01253,n00228,ProactiveStatePush,http://example.org/telecom#ProactiveStatePush
n01254,n00910,Prometheus,http://example.org/telecom#Prometheus
n01255,n00342,PrometheusAsADataSource,http://example.org/telecom#PrometheusAsADataSource
n01256,n00161,PrometheusEnabledMicroservices,http://example.org/telecom#PrometheusEnabledMicroservices
n01257,n01594,PrometheusMetrics,http://example.org/telecom#PrometheusMetrics
n01258,n01266,PrometheusMetricsViaAnHTTPServer,http://example.org/telecom#PrometheusMetricsViaAnHTTPServer
n01259,n00049,PrometheusScraping,http://example.org/telecom#PrometheusScraping
n01260,n01060,ProperAMFBinding,http://example.org/telecom#ProperAMFBinding
n01261,n01404,ProperSegmentation,http://example.org/telecom#ProperSegmentation
n01262,n01838,ProperStartupOrdering,http://example.org/telecom#ProperStartupOrdering
n01263,n01060,ProperTimingBetweenSMFHeartbeatAndUPFSRPTimeout,http://example.org/telecom#ProperTimingBetweenSMFHeartbeatAndUPFSRPTimeout
n01264,n00228,ProportionalFairness,http://example.org/telecom#ProportionalFairness
n01265,n01717,ProtectionTunnelEgressPTENode,http://example.org/telecom#ProtectionTunnelEgressPTENode
n01266,n01267,Protocol,http://example.org/telecom#Protocol
n01267,n00228,ProtocolConcept,http://example.org/telecom#ProtocolConcept
n01268,n01266,Protocols,http://example.org/telecom#Protocols
n01269,n00855,ProvisioningLatency,http://example.org/telecom#ProvisioningLatency
n01270,n00855,ProvisioningOverhead,http://example.org/telecom#ProvisioningOverhead
n01271,n00855,ProvisioningWorkflowsForIndustrialDevices,http://example.org/telecom#ProvisioningWorkflowsForIndustrialDevices
n01272,n00228,ProximityAnchoring,http://example.org/telecom#ProximityAnchoring
n01273,n00228,PublicIPs,http://example.org/telecom#PublicIPs
n01274,n01506,PuncturingEMBBTrafficInRealTime,http://example.org/telecom#PuncturingEMBBTrafficInRealTime
n01275,n01594,PurelyPeriodicAdjustments,http://example.org/telecom#PurelyPeriodicAdjustments
n01276,n00228,QER,http://example.org/telecom#QER
n01277,n00228,QoE,http://example.org/telecom#QoE
n01278,n00873,QoEMetric,http://example.org/telecom#QoEMetric
n01279,n00228,QoS,http://example.org/telecom#QoS
n01280,n01056,QoSAlignedLogicalNetworks,http://example.org/telecom#QoSAlignedLogicalNetworks
n01281,n01506,QoSAwareSlicing,http://example.org/telecom#QoSAwareSlicing
n01282,n00228,QoSClass,http://example.org/telecom#QoSClass
n01283,n00228,QoSClasses,http://example.org/telecom#QoSClasses
n01284,n01594,QoSConstraints,http://example.org/telecom#QoSConstraints
n01285,n00273,QoSControl,http://example.org/telecom#QoSControl
n01286,n01060,QoSEnforcement,http://example.org/telecom#QoSEnforcement
n01287,n01060,QoSEnforcementModules,http://example.org/telecom#QoSEnforcementModules
n01288,n01060,QoSEnforcementRules,http://example.org/telecom#QoSEnforcementRules
n01289,n00228,QoSFlow,http://example.org/telecom#QoSFlow
n01290,n00228,QoSFlows,http://example.org/telecom#QoSFlows
n01291,n00872,QoSMetric,http://example.org/telecom#QoSMetric
n01292,n01594,QoSMetrics,http://example.org/telecom#QoSMetrics
n01293,n00228,QoSParameters,http://example.org/telecom#QoSParameters
n01294,n01217,QoSPolicyEnforcement,http://example.org/telecom#QoSPolicyEnforcement
n01295,n00228,QoSProfiles,http://example.org/telecom#QoSProfiles
n01296,n01224,QoSRules,http://example.org/telecom#QoSRules
n01297,n01594,QoSSustainabilityReports,http://example.org/telecom#QoSSustainabilityReports
n01298,n00228,QoSThresholds,http://example.org/telecom#QoSThresholds
n01299,n00228,QoSViolations,http://example.org/telecom#QoSViolations
n01300,n00228,QuasiLocalCaching,http://example.org/telecom#QuasiLocalCaching
n01301,n00340,QuasiLocalModel,http://example.org/telecom#QuasiLocalModel
n01302,n01058,Query,http://example.org/telecom#Query
n01303,n01060,QueryingUDM,http://example.org/telecom#QueryingUDM
n01304,n01060,QueueBuildupInAMF,http://example.org/telecom#QueueBuildupInAMF
n01305,n01313,RAN,http://example.org/telecom#RAN
n01306,n01313,RANAccessPaths,http://example.org/telecom#RANAccessPaths
n01307,n01313,RANAndDataNetworks,http://example.org/telecom#RANAndDataNetworks
n01308,n01313,RANComponentScaling,http://example.org/telecom#RANComponentScaling
n01309,n01313,RANConnections,http://example.org/telecom#RANConnections
n01310,n01313,RANConnectivity,http://example.org/telecom#RANConnectivity
n01311,n00297,RANDCoreAndTransportDomains,http://example.org/telecom#RANDCoreAndTransportDomains
n01312,n01313,RANDelays,http://example.org/telecom#RANDelays
n01313,n00366,RANDesign,http://example.org/telecom#RANDesign
n01314,n01313,RANDomain,http://example.org/telecom#RANDomain
n01315,n01313,RANDomains,http://example.org/telecom#RANDomains
n01316,n01313,RANFunctions,http://example.org/telecom#RANFunctions
n01317,n01313,RANIdentifiers,http://example.org/telecom#RANIdentifiers
n01318,n01313,RANNetworkSettings,http://example.org/telecom#RANNetworkSettings
n01319,n01313,RANOnFiveGAndControlOn4GEPC,http://example.org/telecom#RANOnFiveGAndControlOn4GEPC
n01320,n01313,RANOnSeparateServers,http://example.org/telecom#RANOnSeparateServers
n01321,n01313,RANOptimizationCombinedWithTransportAndCaching,http://example.org/telecom#RANOptimizationCombinedWithTransportAndCaching
n01322,n01313,RANSimulators,http://example.org/telecom#RANSimulators
n01323,n01313,RANStacks,http://example.org/telecom#RANStacks
n01324,n01594,RFC1918PrivateIPv4Ranges,http://example.org/telecom#RFC1918PrivateIPv4Ranges
n01325,n01594,RFC5136Counters,http://example.org/telecom#RFC5136Counters
n01326,n01717,RFPlanning,http://example.org/telecom#RFPlanning
n01327,n01060,RFTuningRootAccessAndAPNConfigurations,http://example.org/telecom#RFTuningRootAccessAndAPNConfigurations
n01328,n00228,RNISServices,http://example.org/telecom#RNISServices
n01329,n00062,RRC,http://example.org/telecom#RRC
n01330,n00794,RTT,http://example.org/telecom#RTT
n01331,n00228,RU,http://example.org/telecom#RU
n01332,n01313,RadioNetworkExpectation,http://example.org/telecom#RadioNetworkExpectation
n01333,n01133,ReOrchestrationDecisions,http://example.org/telecom#ReOrchestrationDecisions
n01334,n01594,ReRegistrationDuringFailover,http://example.org/telecom#ReRegistrationDuringFailover
n01335,n00228,RealTimeAdaptability,http://example.org/telecom#RealTimeAdaptability
n01336,n00228,RealTimeAwareness,http://example.org/telecom#RealTimeAwareness
n01337,n00161,RealTimeContainerMaturity,http://example.org/telecom#RealTimeContainerMaturity
n01338,n00693,RealTimeIPAMAlerts,http://example.org/telecom#RealTimeIPAMAlerts
n01339,n00910,RealTimeIPAMMonitoring,http://example.org/telecom#RealTimeIPAMMonitoring
n01340,n00273,RealTimeMetricProcessing,http://example.org/telecom#RealTimeMetricProcessing
n01341,n01133,RealTimeOrchestrationResponsiveness,http://example.org/telecom#RealTimeOrchestrationResponsiveness
n01342,n00910,RealTimeRegulatoryMonitoringOfNetNeutralityCompliance,http://example.org/telecom#RealTimeRegulatoryMonitoringOfNetNeutralityCompliance
n01343,n01205,RealTimeScheduling,http://example.org/telecom#RealTimeScheduling
n01344,n01205,RealTimeSchedulingExtensions,http://example.org/telecom#RealTimeSchedulingExtensions
n01345,n01594,RealTimeStreamingScenarios,http://example.org/telecom#RealTimeStreamingScenarios
n01346,n01594,RealTimeTrafficSteering,http://example.org/telecom#RealTimeTrafficSteering
n01347,n01060,ReconfigurationEventCount,http://example.org/telecom#ReconfigurationEventCount
n01348,n01358,Redundancy,http://example.org/telecom#Redundancy
n01349,n01358,RedundancyStrategy,http://example.org/telecom#RedundancyStrategy
n01350,n01358,RedundantASEDevices,http://example.org/telecom#RedundantASEDevices
n01351,n00228,ReflectiveQoSMarking,http://example.org/telecom#ReflectiveQoSMarking
n01352,n00228,Region,http://example.org/telecom#Region
n01353,n01594,Registration,http://example.org/telecom#Registration
n01354,n01594,RegistrationProcedures,http://example.org/telecom#RegistrationProcedures
n01355,n00340,RegulatoryModels,http://example.org/telecom#RegulatoryModels
n01356,n01217,RejectionOfSMPolicyOrPDUSessionEstablishment,http://example.org/telecom#RejectionOfSMPolicyOrPDUSessionEstablishment
n01357,n01594,Release19TR28914,http://example.org/telecom#Release19TR28914
n01358,n01291,Reliability,http://example.org/telecom#Reliability
n01359,n01358,ReliabilityAndLatencyGoalsForURLLC,http://example.org/telecom#ReliabilityAndLatencyGoalsForURLLC
n01360,n01358,ReliabilityRequirements,http://example.org/telecom#ReliabilityRequirements
n01361,n01358,ReliabilityTargets,http://example.org/telecom#ReliabilityTargets
n01362,n01358,ReliableFunctionIn5GSATestbeds,http://example.org/telecom#ReliableFunctionIn5GSATestbeds
n01363,n01358,ReliableURLLCTransmission,http://example.org/telecom#ReliableURLLCTransmission
n01364,n01358,ReliableUltraLowLatency,http://example.org/telecom#ReliableUltraLowLatency
n01365,n00228,RemoteMedicalServices,http://example.org/telecom#RemoteMedicalServices
n01366,n00062,RemoteUERANSIMCreatedGNBToSuccessfullyAttach,http://example.org/telecom#RemoteUERANSIMCreatedGNBToSuccessfullyAttach
n01367,n01838,RepeatedExternalLookups,http://example.org/telecom#RepeatedExternalLookups
n01368,n01060,ReplacingLoopbackAddressesInNFYAML,http://example.org/telecom#ReplacingLoopbackAddressesInNFYAML
n01369,n00228,ReplicatedPacket,http://example.org/telecom#ReplicatedPacket
n01370,n01594,ReplicatedPackets,http://example.org/telecom#ReplicatedPackets
n01371,n01838,ReplicatedUPFs,http://example.org/telecom#ReplicatedUPFs
n01372,n00228,Replication,http://example.org/telecom#Replication
n01373,n01594,ReportSucc,http://example.org/telecom#ReportSucc
n01374,n01594,ReportSuccMetric,http://example.org/telecom#ReportSuccMetric
